,track_name,song_id,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,cluster
3303,"Un jour, ton jour viendra",5yACIwsHopasUSDhXegD1r,Damien Robitaille,2fshYb8TCzSwt9m8NC4Ttu,0.685,0.306,2,-9.034,0,0.0279,0.469,0.011,0.117,0.473,70.975,spotify:track:5yACIwsHopasUSDhXegD1r,https://api.spotify.com/v1/tracks/5yACIwsHopasUSDhXegD1r,https://api.spotify.com/v1/audio-analysis/5yACIwsHopasUSDhXegD1r,195800,4,7
3304,Un monstre,7lfYb4U3F4cNsPWUNicDUK,Louis-Jean Cormier,6ZsvBr9pLJY16NqVRKO88G,0.474,0.296,7,-12.851,1,0.0286,0.653,0.121,0.165,0.333,124.575,spotify:track:7lfYb4U3F4cNsPWUNicDUK,https://api.spotify.com/v1/tracks/7lfYb4U3F4cNsPWUNicDUK,https://api.spotify.com/v1/audio-analysis/7lfYb4U3F4cNsPWUNicDUK,389320,4,7
3305,Un monstre sous mon lit,6vhXq4LWwspIXfXYLh6Pn6,TRICOT MACHINE,2kWRtp0Ph5iKM1tJGvQid7,0.622,0.683,2,-7.745,1,0.0467,0.621,0.0266,0.284,0.5,132.055,spotify:track:6vhXq4LWwspIXfXYLh6Pn6,https://api.spotify.com/v1/tracks/6vhXq4LWwspIXfXYLh6Pn6,https://api.spotify.com/v1/audio-analysis/6vhXq4LWwspIXfXYLh6Pn6,284707,4,0
3306,Un refrain trop long,6n8YohiDoDI2cZ0SCXQNSL,Louis-Jean Cormier,6ZsvBr9pLJY16NqVRKO88G,0.353,0.613,2,-10.72,1,0.0339,0.506,0.00126,0.124,0.403,143.667,spotify:track:6n8YohiDoDI2cZ0SCXQNSL,https://api.spotify.com/v1/tracks/6n8YohiDoDI2cZ0SCXQNSL,https://api.spotify.com/v1/audio-analysis/6n8YohiDoDI2cZ0SCXQNSL,328107,3,3
3307,Unbelievers,7psPPGwhFzP3pyOcb3ivcT,Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,0.644,0.811,11,-7.681,1,0.0499,0.142,0.000629,0.169,0.831,154.903,spotify:track:7psPPGwhFzP3pyOcb3ivcT,https://api.spotify.com/v1/tracks/7psPPGwhFzP3pyOcb3ivcT,https://api.spotify.com/v1/audio-analysis/7psPPGwhFzP3pyOcb3ivcT,202667,4,0
3308,Undeniable,0xNcNpXBVrEBbmqhpUGr3e,Mild High Club,5J81VungUjSVHxlPpTI9KG,0.72,0.455,4,-8.12,0,0.0343,0.225,0.00548,0.103,0.195,107.792,spotify:track:0xNcNpXBVrEBbmqhpUGr3e,https://api.spotify.com/v1/tracks/0xNcNpXBVrEBbmqhpUGr3e,https://api.spotify.com/v1/audio-analysis/0xNcNpXBVrEBbmqhpUGr3e,143824,4,1
3309,Under Control,5Llxit9Fc8E5C1jT9epRTU,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.401,0.72,1,-4.647,1,0.0292,0.351,0.796,0.0541,0.643,90.682,spotify:track:5Llxit9Fc8E5C1jT9epRTU,https://api.spotify.com/v1/tracks/5Llxit9Fc8E5C1jT9epRTU,https://api.spotify.com/v1/audio-analysis/5Llxit9Fc8E5C1jT9epRTU,187307,4,2
3310,Under Control,3kKb3U3a8jmUJQB9ypE1Jl,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.406,0.72,1,-4.647,1,0.0291,0.354,0.795,0.0541,0.641,91.336,spotify:track:3kKb3U3a8jmUJQB9ypE1Jl,https://api.spotify.com/v1/tracks/3kKb3U3a8jmUJQB9ypE1Jl,https://api.spotify.com/v1/audio-analysis/3kKb3U3a8jmUJQB9ypE1Jl,187307,4,2
3311,Under Cover of Darkness,6u0x5ad9ewHvs3z6u9Oe3c,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/tracks/6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/audio-analysis/6u0x5ad9ewHvs3z6u9Oe3c,235547,4,8
3312,Under Pressure - Remastered 2011,11IzgLRXV7Cgek3tEgGgjw,Queen,1dfeR4HaWDbWqFHLkxsg1d,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,spotify:track:11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/tracks/11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/audio-analysis/11IzgLRXV7Cgek3tEgGgjw,248440,4,0
3313,Under Pressure - Remastered 2011,11IzgLRXV7Cgek3tEgGgjw,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,spotify:track:11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/tracks/11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/audio-analysis/11IzgLRXV7Cgek3tEgGgjw,248440,4,0
3314,Under Pressure - Remastered 2011,2aSFLiDPreOVP6KHiWk4lF,Queen,1dfeR4HaWDbWqFHLkxsg1d,0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,spotify:track:2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/tracks/2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/audio-analysis/2aSFLiDPreOVP6KHiWk4lF,236520,4,0
3315,Under Pressure - Remastered 2011,2aSFLiDPreOVP6KHiWk4lF,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,spotify:track:2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/tracks/2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/audio-analysis/2aSFLiDPreOVP6KHiWk4lF,236520,4,0
3316,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4,7
3317,Under the Gun,35uG86WYa3CYB7lG1ixATU,Electric Guest,7sgWBYtJpblXpJl2lU5WVs,0.868,0.669,2,-7.918,0,0.0356,0.047,0.0134,0.0959,0.779,126.034,spotify:track:35uG86WYa3CYB7lG1ixATU,https://api.spotify.com/v1/tracks/35uG86WYa3CYB7lG1ixATU,https://api.spotify.com/v1/audio-analysis/35uG86WYa3CYB7lG1ixATU,222253,4,1
3318,The Underdog,2YRuexk6q6so8F5M69n4t1,Spoon,0K1q0nXQ8is36PzOKAMbNe,0.684,0.65,7,-6.447,1,0.034,0.0567,0.000412,0.703,0.889,145.063,spotify:track:2YRuexk6q6so8F5M69n4t1,https://api.spotify.com/v1/tracks/2YRuexk6q6so8F5M69n4t1,https://api.spotify.com/v1/audio-analysis/2YRuexk6q6so8F5M69n4t1,222320,4,4
3319,Underwear,3dtmDx6RRl2hgFxQaqGap3,Pulp,36E7oYfz3LLRto6l2WmDcD,0.277,0.672,9,-7.676,1,0.0328,0.127,1.35e-06,0.11,0.258,97.022,spotify:track:3dtmDx6RRl2hgFxQaqGap3,https://api.spotify.com/v1/tracks/3dtmDx6RRl2hgFxQaqGap3,https://api.spotify.com/v1/audio-analysis/3dtmDx6RRl2hgFxQaqGap3,246360,4,8
3320,Une Annee Sans Lumiere,4bEGZ2MjXuD6yoWjtzgZa0,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,0.443,0.778,2,-7.005,1,0.0289,0.0473,0.742,0.079,0.641,105.879,spotify:track:4bEGZ2MjXuD6yoWjtzgZa0,https://api.spotify.com/v1/tracks/4bEGZ2MjXuD6yoWjtzgZa0,https://api.spotify.com/v1/audio-analysis/4bEGZ2MjXuD6yoWjtzgZa0,220960,4,2
3321,Une histoire de mitaines,1XomxR2UixoSRc1iiP1TMh,TRICOT MACHINE,2kWRtp0Ph5iKM1tJGvQid7,0.616,0.58,10,-7.954,1,0.0264,0.401,0.366,0.138,0.269,102.166,spotify:track:1XomxR2UixoSRc1iiP1TMh,https://api.spotify.com/v1/tracks/1XomxR2UixoSRc1iiP1TMh,https://api.spotify.com/v1/audio-analysis/1XomxR2UixoSRc1iiP1TMh,214587,4,7
3322,Ungirthed,1DeuZgn99eUC1hreXTWBvY,Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,0.847,0.741,9,-5.45,0,0.131,0.0512,0.000459,0.132,0.6,126.995,spotify:track:1DeuZgn99eUC1hreXTWBvY,https://api.spotify.com/v1/tracks/1DeuZgn99eUC1hreXTWBvY,https://api.spotify.com/v1/audio-analysis/1DeuZgn99eUC1hreXTWBvY,168907,4,1
3323,United,3dByzPhxq10CB3syeqiF4w,WhoMadeWho,50Lr1puweM1hFsF1LpIZLM,0.212,0.498,1,-12.377,0,0.0423,0.0636,0.000767,0.113,0.0754,94.889,spotify:track:3dByzPhxq10CB3syeqiF4w,https://api.spotify.com/v1/tracks/3dByzPhxq10CB3syeqiF4w,https://api.spotify.com/v1/audio-analysis/3dByzPhxq10CB3syeqiF4w,277907,4,7
3324,Unknown Brother,0BQH5uHglCuHVImyCjOOHc,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0.5,0.552,9,-7.888,1,0.0413,0.466,0.00221,0.108,0.209,83.81,spotify:track:0BQH5uHglCuHVImyCjOOHc,https://api.spotify.com/v1/tracks/0BQH5uHglCuHVImyCjOOHc,https://api.spotify.com/v1/audio-analysis/0BQH5uHglCuHVImyCjOOHc,239693,4,7
3325,Unofferable,1nFoKIUVFChGzSsboqSjCB,Half Moon Run,3ceQN2NVlLg1hgTzljDE4n,0.287,0.256,0,-9.638,1,0.0334,0.21,0.000294,0.0984,0.0863,134.811,spotify:track:1nFoKIUVFChGzSsboqSjCB,https://api.spotify.com/v1/tracks/1nFoKIUVFChGzSsboqSjCB,https://api.spotify.com/v1/audio-analysis/1nFoKIUVFChGzSsboqSjCB,246532,4,7
3326,Until The Night Is Over,0j8ddVKHRxAcuAxbBUiHiB,Timber Timbre,7HeVXdOdMhLslVputGTZFQ,0.689,0.355,7,-10.88,0,0.0319,0.784,0.00962,0.0943,0.293,103.944,spotify:track:0j8ddVKHRxAcuAxbBUiHiB,https://api.spotify.com/v1/tracks/0j8ddVKHRxAcuAxbBUiHiB,https://api.spotify.com/v1/audio-analysis/0j8ddVKHRxAcuAxbBUiHiB,238653,4,7
3327,Untitled,2KD3wKjMGgQ7xwdbenJR5E,Dead Obies,6pcIfv5iZnVQgUNcKp8lGA,0.675,0.59,1,-6.555,1,0.196,0.141,2.28e-05,0.102,0.722,93.0,spotify:track:2KD3wKjMGgQ7xwdbenJR5E,https://api.spotify.com/v1/tracks/2KD3wKjMGgQ7xwdbenJR5E,https://api.spotify.com/v1/audio-analysis/2KD3wKjMGgQ7xwdbenJR5E,437840,4,0
3328,Up On The Housetop,438e9Qcx8hD7qDXUhiSoIC,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.699,0.554,5,-10.494,1,0.0401,0.342,5.81e-06,0.0956,0.848,84.966,spotify:track:438e9Qcx8hD7qDXUhiSoIC,https://api.spotify.com/v1/tracks/438e9Qcx8hD7qDXUhiSoIC,https://api.spotify.com/v1/audio-analysis/438e9Qcx8hD7qDXUhiSoIC,261240,4,0
3329,Up On The Ladder,5sdo1jKC0mpRxamLAuuPOS,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,0.459,0.617,5,-7.567,0,0.0285,0.00403,0.573,0.633,0.133,91.469,spotify:track:5sdo1jKC0mpRxamLAuuPOS,https://api.spotify.com/v1/tracks/5sdo1jKC0mpRxamLAuuPOS,https://api.spotify.com/v1/audio-analysis/5sdo1jKC0mpRxamLAuuPOS,257170,4,4
3330,Up Up Up,3QnLSwpsMgFRBhswQ0Kv4u,GIVERS,6t4Gtzu86ovaXYUmAL2zb3,0.413,0.813,2,-6.571,1,0.105,0.00228,0.00025,0.25,0.284,116.739,spotify:track:3QnLSwpsMgFRBhswQ0Kv4u,https://api.spotify.com/v1/tracks/3QnLSwpsMgFRBhswQ0Kv4u,https://api.spotify.com/v1/audio-analysis/3QnLSwpsMgFRBhswQ0Kv4u,273840,4,8
3331,The Upsetter,6X09rvWU4e006FXM2mcHLy,Metronomy,54QMjE4toDfiCryzYWCpXX,0.757,0.395,9,-10.495,0,0.0331,0.6,0.576,0.127,0.274,124.108,spotify:track:6X09rvWU4e006FXM2mcHLy,https://api.spotify.com/v1/tracks/6X09rvWU4e006FXM2mcHLy,https://api.spotify.com/v1/audio-analysis/6X09rvWU4e006FXM2mcHLy,257787,4,2
3332,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4,0
3333,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4,0
3334,Ur Life One Night,4kmQD8AHOQtg1Ft2NooJjp,Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,0.743,0.776,9,-3.868,1,0.108,0.0532,0.897,0.0503,0.857,75.426,spotify:track:4kmQD8AHOQtg1Ft2NooJjp,https://api.spotify.com/v1/tracks/4kmQD8AHOQtg1Ft2NooJjp,https://api.spotify.com/v1/audio-analysis/4kmQD8AHOQtg1Ft2NooJjp,267907,4,2
3335,"Ur So Gay - Live At MTV Unplugged, 2009",68QGxyVl0E9XaI54jO9nzP,Katy Perry,6jJ0s89eD6GaHleKKya26X,0.537,0.651,4,-5.828,0,0.147,0.0101,0.0,0.784,0.266,159.836,spotify:track:68QGxyVl0E9XaI54jO9nzP,https://api.spotify.com/v1/tracks/68QGxyVl0E9XaI54jO9nzP,https://api.spotify.com/v1/audio-analysis/68QGxyVl0E9XaI54jO9nzP,264213,4,4
3336,Us and Them,1TKTiKp3zbNgrBH2IwSwIx,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.357,0.302,2,-14.526,1,0.0303,0.862,0.559,0.634,0.135,72.518,spotify:track:1TKTiKp3zbNgrBH2IwSwIx,https://api.spotify.com/v1/tracks/1TKTiKp3zbNgrBH2IwSwIx,https://api.spotify.com/v1/audio-analysis/1TKTiKp3zbNgrBH2IwSwIx,469224,4,6
3337,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,230760,4,8
3338,V. 3005 - Beach Picnic Version,7u0hfStBmf1j0yiD3Em39J,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,0.573,0.438,8,-9.306,1,0.0449,0.013,0.0867,0.117,0.133,165.997,spotify:track:7u0hfStBmf1j0yiD3Em39J,https://api.spotify.com/v1/tracks/7u0hfStBmf1j0yiD3Em39J,https://api.spotify.com/v1/audio-analysis/7u0hfStBmf1j0yiD3Em39J,225867,4,8
3339,Valentine,7gOWPBHXAQ6PsO87lMZSyM,Ariane Moffatt,5x9UA1g9OYt1wCyPb0YN8l,0.345,0.26,9,-18.208,0,0.0662,0.907,0.0262,0.0811,0.18,173.394,spotify:track:7gOWPBHXAQ6PsO87lMZSyM,https://api.spotify.com/v1/tracks/7gOWPBHXAQ6PsO87lMZSyM,https://api.spotify.com/v1/audio-analysis/7gOWPBHXAQ6PsO87lMZSyM,332493,4,7
3340,Vaporize,1HGnExDfpqPrqkjhB51rZr,Broken Bells,6dgwEwnK0YtDfS9XhRwBTG,0.557,0.588,0,-8.487,1,0.0293,0.0236,0.00155,0.523,0.477,95.998,spotify:track:1HGnExDfpqPrqkjhB51rZr,https://api.spotify.com/v1/tracks/1HGnExDfpqPrqkjhB51rZr,https://api.spotify.com/v1/audio-analysis/1HGnExDfpqPrqkjhB51rZr,209200,4,4
3341,Variation On A Dance 2010,1mS3C6Fi0Pj1g990slPpvd,Jake Shimabukuro,69NjH5MsRLr0CX0zSlGmN3,0.535,0.591,2,-14.106,1,0.078,0.286,0.927,0.0803,0.553,195.032,spotify:track:1mS3C6Fi0Pj1g990slPpvd,https://api.spotify.com/v1/tracks/1mS3C6Fi0Pj1g990slPpvd,https://api.spotify.com/v1/audio-analysis/1mS3C6Fi0Pj1g990slPpvd,253413,3,2
3342,VCR,6DXFVsLcEvOTSrkG9G1Cb1,The xx,3iOvXCl6edW5Um0fXEBRXy,0.755,0.482,0,-12.729,1,0.03,0.891,0.818,0.1,0.481,109.354,spotify:track:6DXFVsLcEvOTSrkG9G1Cb1,https://api.spotify.com/v1/tracks/6DXFVsLcEvOTSrkG9G1Cb1,https://api.spotify.com/v1/audio-analysis/6DXFVsLcEvOTSrkG9G1Cb1,177093,4,2
3343,Velouria,6pifLn4O1MgMB1IAb7WTzl,Pixies,6zvul52xwTWzilBZl6BUbT,0.467,0.842,6,-5.752,1,0.0362,0.00121,0.0944,0.0802,0.537,124.635,spotify:track:6pifLn4O1MgMB1IAb7WTzl,https://api.spotify.com/v1/tracks/6pifLn4O1MgMB1IAb7WTzl,https://api.spotify.com/v1/audio-analysis/6pifLn4O1MgMB1IAb7WTzl,220307,4,8
3344,Vénus,1F2l4an9Ob1SUPZyO61uGT,Dumas,7HK83pzwHsZqiGchCqtMuD,0.494,0.771,2,-7.711,1,0.0462,0.00326,0.00345,0.639,0.312,147.268,spotify:track:1F2l4an9Ob1SUPZyO61uGT,https://api.spotify.com/v1/tracks/1F2l4an9Ob1SUPZyO61uGT,https://api.spotify.com/v1/audio-analysis/1F2l4an9Ob1SUPZyO61uGT,290720,4,4
3345,Venus as a Boy,3BL5z5yGXTnZZ8heHJH7OS,Björk,7w29UYBi0qsHi5RTcv3lmA,0.619,0.532,1,-7.042,1,0.0304,0.0282,0.000286,0.0694,0.851,136.287,spotify:track:3BL5z5yGXTnZZ8heHJH7OS,https://api.spotify.com/v1/tracks/3BL5z5yGXTnZZ8heHJH7OS,https://api.spotify.com/v1/audio-analysis/3BL5z5yGXTnZZ8heHJH7OS,281293,4,0
3346,Vera,7FCiDC7ojdm19CJePq6QAe,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.179,0.162,4,-22.191,0,0.162,0.678,0.022,0.119,0.0869,34.821,spotify:track:7FCiDC7ojdm19CJePq6QAe,https://api.spotify.com/v1/tracks/7FCiDC7ojdm19CJePq6QAe,https://api.spotify.com/v1/audio-analysis/7FCiDC7ojdm19CJePq6QAe,93356,4,6
3347,Verdilac,61dATjRNYvm5oUjdTsR1u8,The Doors,22WZ7M8sxp5THdruNY3gXt,0.433,0.32,7,-16.316,1,0.105,0.691,0.805,0.165,0.273,82.39,spotify:track:61dATjRNYvm5oUjdTsR1u8,https://api.spotify.com/v1/tracks/61dATjRNYvm5oUjdTsR1u8,https://api.spotify.com/v1/audio-analysis/61dATjRNYvm5oUjdTsR1u8,347693,4,6
3348,Veridis Quo,2LD2gT7gwAurzdQDQtILds,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,0.605,0.687,9,-13.928,0,0.045,0.479,0.949,0.104,0.12,106.896,spotify:track:2LD2gT7gwAurzdQDQtILds,https://api.spotify.com/v1/tracks/2LD2gT7gwAurzdQDQtILds,https://api.spotify.com/v1/audio-analysis/2LD2gT7gwAurzdQDQtILds,345187,4,2
3349,Vertige,4ghMwNkmQq6L5gaOwGRD1S,Karkwa,6l8KabfQ4VAdFHzm3ZOOYZ,0.378,0.774,8,-7.207,1,0.0382,0.000682,1.17e-05,0.119,0.238,154.796,spotify:track:4ghMwNkmQq6L5gaOwGRD1S,https://api.spotify.com/v1/tracks/4ghMwNkmQq6L5gaOwGRD1S,https://api.spotify.com/v1/audio-analysis/4ghMwNkmQq6L5gaOwGRD1S,223880,4,8
3350,Victory Lap,281Bg1rYpaFuDLrMZ9EpqL,Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,0.663,0.783,7,-5.612,1,0.18,0.155,0.0,0.061,0.624,91.018,spotify:track:281Bg1rYpaFuDLrMZ9EpqL,https://api.spotify.com/v1/tracks/281Bg1rYpaFuDLrMZ9EpqL,https://api.spotify.com/v1/audio-analysis/281Bg1rYpaFuDLrMZ9EpqL,213718,4,0
3351,Videotape,3uxhyRdWVXp7GQvERQl6fA,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,0.581,0.384,9,-11.195,1,0.0336,0.697,0.813,0.0889,0.0466,77.412,spotify:track:3uxhyRdWVXp7GQvERQl6fA,https://api.spotify.com/v1/tracks/3uxhyRdWVXp7GQvERQl6fA,https://api.spotify.com/v1/audio-analysis/3uxhyRdWVXp7GQvERQl6fA,279634,4,6
3352,A Violent Noise,661bbtA19xopO3lH0J4Qvr,The xx,3iOvXCl6edW5Um0fXEBRXy,0.549,0.423,0,-8.885,0,0.0373,0.745,0.172,0.127,0.144,119.345,spotify:track:661bbtA19xopO3lH0J4Qvr,https://api.spotify.com/v1/tracks/661bbtA19xopO3lH0J4Qvr,https://api.spotify.com/v1/audio-analysis/661bbtA19xopO3lH0J4Qvr,227467,4,7
3353,Vision of Division,2Uf37hnlyJLJ85uYF1S4h1,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.427,0.811,4,-3.694,0,0.0381,2.35e-05,0.452,0.359,0.121,141.951,spotify:track:2Uf37hnlyJLJ85uYF1S4h1,https://api.spotify.com/v1/tracks/2Uf37hnlyJLJ85uYF1S4h1,https://api.spotify.com/v1/audio-analysis/2Uf37hnlyJLJ85uYF1S4h1,259027,4,8
3354,Vision pornographique,3hXtgM7gjTXIIU8h25F0Rm,Dumas,7HK83pzwHsZqiGchCqtMuD,0.455,0.617,6,-7.72,0,0.0384,0.0332,0.0054,0.251,0.242,111.99,spotify:track:3hXtgM7gjTXIIU8h25F0Rm,https://api.spotify.com/v1/tracks/3hXtgM7gjTXIIU8h25F0Rm,https://api.spotify.com/v1/audio-analysis/3hXtgM7gjTXIIU8h25F0Rm,280507,4,1
3355,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4,1
3356,The Void,5opRG6kwXIGcWACRuw8CFM,Metric,1rCIEwPp5OnXW0ornlSsRl,0.718,0.773,7,-5.303,0,0.0469,0.00232,0.0307,0.29,0.775,129.066,spotify:track:5opRG6kwXIGcWACRuw8CFM,https://api.spotify.com/v1/tracks/5opRG6kwXIGcWACRuw8CFM,https://api.spotify.com/v1/audio-analysis/5opRG6kwXIGcWACRuw8CFM,197773,4,1
3357,Vol en éclats,1tl7bdSA4MDCSma8m0uzID,Dumas,7HK83pzwHsZqiGchCqtMuD,0.42,0.855,5,-5.982,0,0.0298,0.0222,0.104,0.502,0.599,152.032,spotify:track:1tl7bdSA4MDCSma8m0uzID,https://api.spotify.com/v1/tracks/1tl7bdSA4MDCSma8m0uzID,https://api.spotify.com/v1/audio-analysis/1tl7bdSA4MDCSma8m0uzID,234427,4,4
3358,Vol plané,16ehhtClsYm2wutZV5oZFk,Louis-Jean Cormier,6ZsvBr9pLJY16NqVRKO88G,0.494,0.623,8,-8.292,1,0.0339,0.106,0.0193,0.0896,0.231,145.128,spotify:track:16ehhtClsYm2wutZV5oZFk,https://api.spotify.com/v1/tracks/16ehhtClsYm2wutZV5oZFk,https://api.spotify.com/v1/audio-analysis/16ehhtClsYm2wutZV5oZFk,305653,3,3
3359,Voodoo Child (Slight Return),2AxCeJ6PSsBYiTckM0HLY7,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/tracks/2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/audio-analysis/2AxCeJ6PSsBYiTckM0HLY7,313373,4,5
3360,Voyager,7cMFjxhbXBpOlais7KMF3j,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,0.669,0.743,7,-11.488,1,0.0494,0.288,0.805,0.309,0.28,119.881,spotify:track:7cMFjxhbXBpOlais7KMF3j,https://api.spotify.com/v1/tracks/7cMFjxhbXBpOlais7KMF3j,https://api.spotify.com/v1/audio-analysis/7cMFjxhbXBpOlais7KMF3j,227867,4,2
3361,Vrai,5gVRvuivQhPg2jOrpVLLcC,Karkwa,6l8KabfQ4VAdFHzm3ZOOYZ,0.606,0.399,10,-9.601,0,0.0261,0.405,0.00677,0.109,0.217,79.978,spotify:track:5gVRvuivQhPg2jOrpVLLcC,https://api.spotify.com/v1/tracks/5gVRvuivQhPg2jOrpVLLcC,https://api.spotify.com/v1/audio-analysis/5gVRvuivQhPg2jOrpVLLcC,225173,4,7
3362,W Roi,7Ji5c7LeHDwBgi2NKfhRWf,Loco Locass,27n0OqRGBxVZWoQMkf3QHD,0.631,0.55,1,-9.308,1,0.526,0.208,0.0,0.354,0.459,135.124,spotify:track:7Ji5c7LeHDwBgi2NKfhRWf,https://api.spotify.com/v1/tracks/7Ji5c7LeHDwBgi2NKfhRWf,https://api.spotify.com/v1/audio-analysis/7Ji5c7LeHDwBgi2NKfhRWf,60707,4,5
3363,Wait,3rTnGUeDrnZV22DvRuUuXr,M83,63MQldklfxkjYDoUE4Tppz,0.437,0.229,2,-10.514,1,0.0308,0.221,0.0599,0.0935,0.0754,147.911,spotify:track:3rTnGUeDrnZV22DvRuUuXr,https://api.spotify.com/v1/tracks/3rTnGUeDrnZV22DvRuUuXr,https://api.spotify.com/v1/audio-analysis/3rTnGUeDrnZV22DvRuUuXr,343253,4,7
3364,Wait - Remastered 2009,0CGbof9amBnsNlRhZ8IY2H,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.552,0.487,6,-10.574,0,0.04,0.0175,0.0,0.105,0.657,127.201,spotify:track:0CGbof9amBnsNlRhZ8IY2H,https://api.spotify.com/v1/tracks/0CGbof9amBnsNlRhZ8IY2H,https://api.spotify.com/v1/audio-analysis/0CGbof9amBnsNlRhZ8IY2H,134720,4,1
